GW,player_id,position,first_name,second_name,points,opp_diff,was_home,minutes,minutes_sum,bps_sum,influence_sum,threat_sum,ict_sum,creat_sum,yel_sum,red_sum,selected_by,tran_sum,goals_sum,assists_sum,points_sum,cost_sum,saves_sum,goals_con_sum,clean_sheets_sum,season
34,55,2,Lewis,Dunk,4,44,FALSE,90,270,49,74,37,14.7,35.8,0,0,559901,13187,0,0,4,135,0,5,0,1718
34,55,2,Lewis,Dunk,4,44,FALSE,90,270,56,82.6,53,17.3,36.5,0,0,565866,11088,0,1,7,135,0,6,0,1718
34,55,2,Lewis,Dunk,1,77,TRUE,90,270,49,74,37,14.7,35.8,0,0,559901,13187,0,0,4,135,0,5,0,1718
34,55,2,Lewis,Dunk,1,77,TRUE,90,270,56,82.6,53,17.3,36.5,0,0,565866,11088,0,1,7,135,0,6,0,1718
36,55,2,Lewis,Dunk,6,54,FALSE,90,270,47,91,67,17.5,15.8,1,0,575908,11503,0,1,7,135,0,5,0,1718
37,55,2,Lewis,Dunk,8,81,TRUE,90,270,55,73.6,40,13.1,15.9,1,0,565844,3436,0,1,11,135,0,4,1,1718
37,55,2,Lewis,Dunk,8,81,TRUE,90,270,57,75.6,22,10,0.9,1,0,545026,-5053,0,0,15,135,0,1,2,1718
37,55,2,Lewis,Dunk,1,100,FALSE,90,270,55,73.6,40,13.1,15.9,1,0,565844,3436,0,1,11,135,0,4,1,1718
37,55,2,Lewis,Dunk,1,100,FALSE,90,270,57,75.6,22,10,0.9,1,0,545026,-5053,0,0,15,135,0,1,2,1718
38,55,2,Lewis,Dunk,0,75,FALSE,90,270,61,68.4,4,7.4,0.7,0,0,524208,-13542,0,0,15,135,0,3,2,1718
24,214,1,Loris,Karius,2,33,FALSE,90,180,18,7.2,0,0.7,0,0,0,25721,-187,0,0,3,144,1,4,0,1718
25,214,1,Loris,Karius,6,37,FALSE,90,180,20,14.4,0,1.4,0,0,0,28426,2196,0,0,3,144,2,4,0,1718
26,214,1,Loris,Karius,9,77,TRUE,90,270,48,27.4,0,2.7,0,0,0,33357,4117,0,0,9,144,3,4,1,1718
27,214,1,Loris,Karius,8,36,FALSE,90,270,70,66.6,0,6.6,0,0,0,39186,5018,0,0,17,144,6,3,1,1718
28,214,1,Loris,Karius,3,42,TRUE,90,270,89,92,0,9.2,0,0,0,51209,10550,0,0,23,144,9,2,2,1718
29,214,1,Loris,Karius,8,44,TRUE,90,270,75,101.4,0,10.1,0,0,0,86709,30954,0,0,20,144,11,3,1,1718
30,214,1,Loris,Karius,1,81,FALSE,90,270,73,71.8,0,7.2,0,0,0,130928,38149,0,0,19,144,9,1,2,1718
31,214,1,Loris,Karius,6,41,TRUE,90,270,52,40.4,0,4,0,0,0,172573,36896,0,0,12,144,5,3,1,1718
32,214,1,Loris,Karius,1,44,FALSE,90,270,60,29.2,0,2.9,0,0,0,204526,25290,0,0,15,144,3,2,2,1718
33,214,1,Loris,Karius,6,49,FALSE,90,270,36,23,0,2.2,0,1,0,224514,18891,0,0,8,144,3,3,1,1718
34,214,1,Loris,Karius,6,44,TRUE,90,270,50,26.6,0,2.6,0,1,0,238597,12095,0,0,13,144,4,1,2,1718
35,214,1,Loris,Karius,2,31,FALSE,90,270,51,27.2,0,2.7,0,1,0,238399,3946,0,0,13,145,4,1,2,1718
36,214,1,Loris,Karius,6,33,TRUE,90,270,66,57,0,5.7,0,0,0,273155,22044,0,0,14,146,6,2,2,1718
37,214,1,Loris,Karius,3,70,FALSE,90,270,67,60.4,0,6,0,0,0,301407,25198,0,0,14,147,6,2,2,1718
38,214,1,Loris,Karius,6,40,TRUE,90,270,63,70,0,6.9,0,0,0,313429,9046,0,0,11,147,8,3,1,1718
4,350,1,Lukasz,Fabianski,4,44,TRUE,90,270,67,55,0,5.5,0,0,0,558427,-7250,0,0,14,135,9,4,2,1718
5,350,1,Lukasz,Fabianski,11,77,FALSE,90,270,68,95,0,9.5,0,0,0,590052,1453,0,0,12,135,14,5,1,1718
6,350,1,Lukasz,Fabianski,1,41,TRUE,90,270,90,122,0,12.2,0,0,0,604242,1419,0,0,22,135,18,1,2,1718
7,350,1,Lukasz,Fabianski,3,42,FALSE,90,270,73,113.4,0,11.3,0,0,0,782265,145782,0,0,16,135,17,3,1,1718
8,350,1,Lukasz,Fabianski,6,37,TRUE,90,270,65,83.8,0,8.3,0,0,0,975308,158213,0,0,15,135,13,3,1,1718
9,350,1,Lukasz,Fabianski,2,47,TRUE,90,270,51,48,0,4.8,0,0,0,1188553,175625,0,0,10,136,7,3,1,1718
10,350,1,Lukasz,Fabianski,2,63,FALSE,90,270,60,70.4,0,7.1,0,0,0,1259718,54375,0,0,11,137,10,3,1,1718
11,350,1,Lukasz,Fabianski,2,40,TRUE,90,270,59,77.2,0,7.8,0,0,0,1302526,31935,0,0,10,138,10,4,1,1718
12,350,1,Lukasz,Fabianski,3,54,FALSE,90,270,45,74,0,7.4,0,0,0,1326512,16305,0,0,6,138,9,5,0,1718
13,350,1,Lukasz,Fabianski,9,44,TRUE,90,270,48,77.2,0,7.7,0,0,0,1318587,-14182,0,0,7,138,10,5,0,1718
14,350,1,Lukasz,Fabianski,5,70,FALSE,90,270,63,87.8,0,8.7,0,0,0,1302433,-20318,0,0,14,138,12,3,1,1718
15,350,1,Lukasz,Fabianski,1,33,FALSE,90,270,79,139.2,0,13.9,0,0,0,1282072,-23746,0,0,17,138,20,3,1,1718
16,350,1,Lukasz,Fabianski,6,31,TRUE,90,270,66,110.2,0,11,0,0,0,1295319,9048,0,0,15,138,15,3,1,1718
17,350,1,Lukasz,Fabianski,2,100,TRUE,90,270,58,77.4,0,7.8,0,0,0,1335104,32336,0,0,12,138,11,3,1,1718
18,350,1,Lukasz,Fabianski,9,49,FALSE,90,270,53,53,0,5.3,0,0,0,1378478,34832,0,0,9,138,8,6,1,1718
19,350,1,Lukasz,Fabianski,3,44,TRUE,90,270,73,89.4,0,8.9,0,0,0,1396386,10376,0,0,17,138,11,7,1,1718
20,350,1,Lukasz,Fabianski,1,75,FALSE,90,270,69,115,0,11.4,0,0,0,1404401,855,0,0,14,138,14,8,0,1718
21,350,1,Lukasz,Fabianski,3,41,FALSE,90,270,65,109,0,10.8,0,0,0,1405134,-6479,0,0,13,138,12,9,0,1718
22,350,1,Lukasz,Fabianski,2,77,TRUE,90,270,50,90.2,0,9,0,0,0,1404011,-8452,0,0,7,138,11,7,0,1718
23,350,1,Lukasz,Fabianski,3,44,FALSE,90,270,47,81.8,0,8.2,0,0,0,1373134,-34952,0,0,6,138,10,8,0,1718
24,350,1,Lukasz,Fabianski,8,75,TRUE,90,270,47,79.8,0,8,0,0,0,1339230,-37498,0,0,8,138,9,4,0,1718
25,350,1,Lukasz,Fabianski,3,63,TRUE,90,270,63,79.8,0,8,0,0,0,1302804,-39757,0,0,13,138,10,3,1,1718
26,350,1,Lukasz,Fabianski,3,47,FALSE,90,270,63,87.2,0,8.7,0,0,0,1312228,3990,0,0,14,138,10,2,1,1718
27,350,1,Lukasz,Fabianski,6,54,TRUE,90,270,61,75.6,0,7.6,0,0,0,1352334,35152,0,0,14,138,10,2,1,1718
28,350,1,Lukasz,Fabianski,0,40,FALSE,90,270,53,59,0,5.9,0,0,0,1428191,69596,0,0,12,138,7,2,1,1718
29,350,1,Lukasz,Fabianski,2,42,TRUE,90,270,51,50.2,0,6,10,0,0,1510536,75084,0,0,9,138,5,5,1,1718
30,350,1,Lukasz,Fabianski,9,37,FALSE,90,270,47,42.8,0,5.2,10,0,0,1568368,51117,0,0,8,139,3,5,1,1718
32,350,1,Lukasz,Fabianski,2,81,FALSE,90,270,53,61.4,0,7.1,10,0,0,1600739,26398,0,0,11,140,6,5,1,1718
33,350,1,Lukasz,Fabianski,2,31,FALSE,90,270,56,62.6,0,6.3,0,0,0,1585508,-7039,0,0,13,141,8,3,1,1718
34,350,1,Lukasz,Fabianski,3,49,TRUE,90,270,57,67.8,0,6.9,0,0,0,1576738,-910,0,0,13,141,9,3,1,1718
35,350,1,Lukasz,Fabianski,9,100,FALSE,90,270,44,62,0,6.3,0,0,0,1546885,-13000,0,0,7,141,8,4,0,1718
36,350,1,Lukasz,Fabianski,2,70,TRUE,90,270,67,109.2,0,11,0,0,0,1532266,-7797,0,0,14,141,12,7,0,1718
37,350,1,Lukasz,Fabianski,3,44,FALSE,90,270,67,112.4,0,11.3,0,0,0,1543882,10653,0,0,14,141,12,7,0,1718
37,350,1,Lukasz,Fabianski,3,44,FALSE,90,270,68,121.4,0,12.2,0,0,0,1635113,79148,0,0,14,141,13,7,0,1718
37,350,1,Lukasz,Fabianski,4,36,TRUE,90,270,67,112.4,0,11.3,0,0,0,1543882,10653,0,0,14,141,12,7,0,1718
37,350,1,Lukasz,Fabianski,4,36,TRUE,90,270,68,121.4,0,12.2,0,0,0,1635113,79148,0,0,14,141,13,7,0,1718
38,350,1,Lukasz,Fabianski,9,33,TRUE,90,270,54,106.4,0,10.7,0,0,0,1726121,134050,0,0,9,141,13,3,0,1718
8,132,3,Luka,Milivojevic,1,70,TRUE,90,201,38,43,0,5.9,15.9,0,0,70210,-15910,0,0,5,142,0,9,0,1718
9,132,3,Luka,Milivojevic,2,44,FALSE,90,270,42,62,7,11.2,43.6,1,0,60483,-10809,0,0,5,140,0,10,0,1718
10,132,3,Luka,Milivojevic,9,42,TRUE,90,270,41,54.8,39,13.7,43.6,1,0,55514,-5690,0,0,5,139,0,6,0,1718
11,132,3,Luka,Milivojevic,2,77,FALSE,90,270,48,76.2,57,16.6,32.9,1,0,51758,-4163,1,0,12,138,0,4,0,1718
12,132,3,Luka,Milivojevic,1,49,TRUE,90,270,44,65.8,83,15.5,6.3,0,0,52788,608,1,0,13,138,0,4,0,1718
13,132,3,Luka,Milivojevic,2,33,TRUE,90,270,46,68.2,66,14.8,14.1,1,0,58808,5027,1,0,12,138,0,5,0,1718
14,132,3,Luka,Milivojevic,3,40,FALSE,90,270,33,42.2,49,10.9,18.2,1,0,65607,5712,0,0,5,138,0,4,0,1718
15,132,3,Luka,Milivojevic,3,31,FALSE,90,270,35,30.2,21,6.8,17,1,0,68115,1660,0,0,6,138,0,3,1,1718
16,132,3,Luka,Milivojevic,8,44,TRUE,90,270,37,29.4,8,6.1,23.2,0,0,64310,-4048,0,0,8,138,0,1,2,1718
17,132,3,Luka,Milivojevic,1,41,TRUE,90,270,55,67.6,65,16.3,30.4,1,0,60407,-4046,1,0,14,138,0,2,2,1718
19,132,3,Luka,Milivojevic,7,33,FALSE,90,180,42,64,100,19,26.5,2,0,69844,2933,1,0,9,138,0,3,0,1718
20,132,3,Luka,Milivojevic,2,63,TRUE,90,180,35,62.2,61,14.1,18.5,2,0,73553,3268,1,0,8,138,0,2,0,1718
21,132,3,Luka,Milivojevic,1,100,TRUE,90,180,36,74.4,19,13.6,42.5,1,0,72113,-1732,1,0,9,138,0,4,0,1718
22,132,3,Luka,Milivojevic,10,36,FALSE,90,270,33,104.8,36,18.5,43.9,1,0,77098,4542,1,0,10,138,0,4,1,1718
23,132,3,Luka,Milivojevic,3,54,TRUE,90,270,42,100.2,30,17.1,40.1,0,0,88358,10808,1,0,13,138,0,4,1,1718
24,132,3,Luka,Milivojevic,7,63,FALSE,90,270,44,90.2,38,17,41,0,0,160419,70267,1,0,14,138,0,1,2,1718
25,132,3,Luka,Milivojevic,1,42,FALSE,90,270,75,100.4,38,18.2,43.1,0,0,255976,93239,2,0,20,138,0,5,1,1718
26,132,3,Luka,Milivojevic,10,44,TRUE,90,270,52,61.6,27,13.4,45.4,1,0,463542,203138,1,0,11,139,0,5,1,1718
27,132,3,Luka,Milivojevic,8,49,FALSE,90,270,69,93.4,39,15.8,26,1,0,632111,164821,2,0,18,140,0,6,0,1718
28,132,3,Luka,Milivojevic,2,77,TRUE,90,270,72,105.8,47,18.8,35.8,1,0,820619,183807,2,0,19,142,0,5,0,1718
29,132,3,Luka,Milivojevic,2,81,TRUE,90,270,84,119.8,45,21.1,46.2,0,0,977152,149791,2,0,20,144,0,5,0,1718
30,132,3,Luka,Milivojevic,2,70,FALSE,90,270,68,86,25,14.4,33.4,0,0,1124171,140238,1,0,12,146,0,7,0,1718
31,132,3,Luka,Milivojevic,10,37,FALSE,90,270,50,47.4,10,8.8,30.7,0,0,1229600,106746,0,0,6,147,0,6,0,1718
32,132,3,Luka,Milivojevic,9,75,TRUE,90,270,59,79.6,28,13,22.3,0,0,1293292,42506,1,0,14,147,0,5,1,1718
33,132,3,Luka,Milivojevic,10,44,FALSE,90,270,76,120.4,45,18.4,17.8,0,0,1322093,32497,2,0,21,147,0,4,1,1718
34,132,3,Luka,Milivojevic,9,40,TRUE,90,270,101,156.2,42,20.9,9.9,0,0,1450902,122939,3,0,29,148,0,4,1,1718
35,132,3,Luka,Milivojevic,3,41,FALSE,90,270,107,144.8,51,24.4,47.3,1,0,1635189,211647,2,2,28,150,0,6,0,1718
36,132,3,Luka,Milivojevic,3,47,TRUE,90,270,87,101.4,35,18.6,49.2,1,0,2026145,357697,1,2,22,153,0,4,1,1718
37,132,3,Luka,Milivojevic,1,33,FALSE,90,270,62,63,28,14.1,49.6,1,0,2320482,292069,0,2,15,156,0,2,2,1718
38,132,3,Luka,Milivojevic,3,31,TRUE,90,270,37,43.8,10,7.8,23.8,1,0,2433144,113072,0,0,7,158,0,1,2,1718
22,265,2,Luke,Shaw,6,49,FALSE,90,180,32,29.6,78,13.8,30.3,1,0,34479,4231,0,0,6,147,0,2,1,1718
23,265,2,Luke,Shaw,6,33,TRUE,90,270,62,52.8,80,19.7,63.7,1,0,46275,10828,0,0,12,147,0,2,2,1718
8,221,2,Mamadou,Sakho,7,70,TRUE,90,180,26,20,4,2.5,0.7,0,0,19588,790,0,0,0,147,0,9,0,1718
9,221,2,Mamadou,Sakho,2,44,FALSE,90,270,55,58.4,4,7.4,11.4,0,0,21369,485,0,1,7,147,0,10,0,1718
11,221,2,Mamadou,Sakho,2,77,FALSE,90,180,50,68.6,0,8,11.1,0,0,32828,4631,0,1,9,147,0,2,0,1718
12,221,2,Mamadou,Sakho,0,49,TRUE,90,180,43,59.4,2,6.2,0.6,0,0,36643,2492,0,0,4,147,0,2,0,1718
13,221,2,Mamadou,Sakho,11,33,TRUE,90,180,33,43.6,2,4.7,1.3,1,0,38506,465,0,0,2,147,0,3,0,1718
14,221,2,Mamadou,Sakho,9,40,FALSE,90,270,68,96.8,35,13.4,2.4,1,0,38848,-678,1,0,13,147,0,4,0,1718
15,221,2,Mamadou,Sakho,8,31,FALSE,90,270,75,81.4,33,11.7,2.5,1,0,49201,8824,1,0,20,147,0,3,1,1718
33,221,2,Mamadou,Sakho,1,44,FALSE,90,180,35,42.4,0,4.3,0.5,0,0,65048,642,0,0,8,138,0,2,1,1718
34,221,2,Mamadou,Sakho,1,40,TRUE,90,270,53,63.6,0,6.5,0.9,0,0,69250,3635,0,0,9,138,0,4,1,1718
35,221,2,Mamadou,Sakho,8,41,FALSE,90,270,41,62.8,0,6.4,0.8,0,0,71386,4548,0,0,3,138,0,6,0,1718
36,221,2,Mamadou,Sakho,12,47,TRUE,90,270,65,63,0,6.5,0.8,0,0,78242,5319,0,0,10,138,0,4,1,1718
37,221,2,Mamadou,Sakho,2,33,FALSE,90,270,91,80.6,0,9.5,13.7,0,0,84905,6094,0,1,21,138,0,2,2,1718
38,221,2,Mamadou,Sakho,8,31,TRUE,90,270,92,78.6,0,9.3,14.1,0,0,104012,17384,0,1,22,138,0,1,2,1718
4,348,4,Mame Biram,Diouf,5,81,TRUE,90,180,16,19.8,27,5.9,12,0,0,47936,-3511,0,0,4,165,0,1,1,1718
5,348,4,Mame Biram,Diouf,2,44,FALSE,90,180,32,37.4,22,8.5,25.5,0,0,46524,-6385,0,1,7,164,0,2,1,1718
6,348,4,Mame Biram,Diouf,2,70,TRUE,90,180,30,35.2,29,10.7,43.2,0,0,46952,-2367,0,1,7,163,0,4,0,1718
7,348,4,Mame Biram,Diouf,9,36,TRUE,90,270,34,35.8,53,13.4,46,0,0,48845,-383,0,1,9,162,0,8,0,1718
8,348,4,Mame Biram,Diouf,9,100,FALSE,90,270,48,60.2,106,18.8,22.1,0,0,54370,3133,1,0,13,162,0,7,0,1718
9,348,4,Mame Biram,Diouf,7,44,TRUE,90,270,73,87.2,115,20.8,5.9,0,0,79586,20788,2,1,20,162,0,12,0,1718
10,348,4,Mame Biram,Diouf,1,41,FALSE,90,270,96,130.8,158,30.5,15.5,0,0,171031,83651,3,1,25,162,0,10,0,1718
11,348,4,Mame Biram,Diouf,2,47,TRUE,85,270,72,106.6,103,23.9,28.5,1,0,385943,200732,2,1,17,163,0,9,1,1718
12,348,4,Mame Biram,Diouf,2,40,FALSE,90,265,48,77.8,71,19,40.2,1,0,585495,185125,1,0,10,164,0,4,1,1718
13,348,4,Mame Biram,Diouf,2,44,FALSE,73,265,31,48.6,44,12.2,29,1,0,719450,120683,0,0,5,165,0,4,1,1718
14,348,4,Mame Biram,Diouf,2,75,TRUE,90,248,25,30.6,49,9.9,19,0,0,755342,27291,0,0,6,165,0,5,0,1718
15,348,4,Mame Biram,Diouf,7,33,TRUE,90,253,23,37.4,77,13.1,16.5,0,0,799189,36773,0,0,6,165,0,6,0,1718
16,348,4,Mame Biram,Diouf,2,77,FALSE,90,253,42,60.8,77,16.5,26.6,0,0,841763,36969,1,0,11,165,0,5,0,1718
17,348,4,Mame Biram,Diouf,2,54,FALSE,90,270,39,54,74,16.2,33.9,0,0,874818,26764,1,0,11,166,0,9,0,1718
18,348,4,Mame Biram,Diouf,2,42,TRUE,61,270,44,51.2,87,18.3,44.4,0,0,888447,7771,1,0,11,167,0,7,0,1718
28,348,4,Mame Biram,Diouf,1,47,FALSE,63,181,2,2,52,5.7,6.7,1,0,594071,8286,0,0,4,162,0,1,1,1718
35,348,4,Mame Biram,Diouf,5,54,TRUE,74,236,39,58,108,21.4,47.5,0,0,315853,-7383,1,0,12,156,0,2,2,1718
36,348,4,Mame Biram,Diouf,1,75,FALSE,90,250,51,79.2,109,23.7,48.3,0,0,321022,2772,1,1,15,156,0,3,1,1718
37,348,4,Mame Biram,Diouf,2,44,TRUE,90,250,28,44.6,84,18.7,58.5,1,0,328442,6804,0,1,8,156,0,1,2,1718
38,348,4,Mame Biram,Diouf,2,33,FALSE,90,254,28,37.2,59,13.3,36.6,1,0,335212,6257,0,1,8,156,0,3,1,1718
4,327,4,Manolo,Gabbiadini,2,41,TRUE,68,217,35,38.8,53,11,31,0,0,783806,-10850,1,0,11,210,0,2,2,1718
10,327,4,Manolo,Gabbiadini,2,40,FALSE,90,203,54,70.2,75,17.3,28.4,1,0,352810,3541,2,0,15,200,0,3,1,1718
11,327,4,Manolo,Gabbiadini,2,54,TRUE,64,270,55,69,101,19,20.2,1,0,413432,56730,2,0,16,199,0,3,1,1718
10,453,3,Manuel,Lanzini,2,44,FALSE,90,205,30,33.8,67,15.7,55,0,0,89000,1907,0,0,5,204,0,4,0,1718
11,453,3,Manuel,Lanzini,6,75,TRUE,90,267,42,42,69,19.8,85.6,0,0,93414,3462,0,0,6,204,0,6,0,1718
12,453,3,Manuel,Lanzini,2,41,FALSE,90,270,55,67.8,78,22.8,81.6,1,0,95725,1473,1,0,10,204,0,9,0,1718
13,453,3,Manuel,Lanzini,7,47,TRUE,90,270,58,66,44,18.3,72.8,1,0,98184,1329,1,0,10,204,0,8,0,1718
14,453,3,Manuel,Lanzini,0,49,FALSE,90,270,66,88.8,53,25.4,112,1,0,100125,788,1,1,15,204,0,7,0,1718
15,453,3,Manuel,Lanzini,2,100,FALSE,68,270,59,80.6,57,28.2,144,0,0,104191,2723,0,1,9,204,0,7,0,1718
16,453,3,Manuel,Lanzini,7,70,TRUE,90,248,58,74.2,56,25.7,126.7,0,0,103074,-2075,0,1,9,204,0,6,0,1718
17,453,3,Manuel,Lanzini,2,63,TRUE,90,248,55,62.2,45,17.6,69.2,0,0,100970,-2959,0,1,9,204,0,5,1,1718
18,453,3,Manuel,Lanzini,15,33,FALSE,90,248,51,42.2,27,11.3,44.3,1,0,100473,-1276,0,1,11,204,0,1,2,1718
20,453,3,Manuel,Lanzini,2,44,FALSE,90,180,67,62,19,15.5,74.3,1,0,126307,19079,0,3,17,204,0,0,2,1718
22,453,3,Manuel,Lanzini,1,31,TRUE,90,180,65,62.2,33,15.2,57.2,0,0,149386,20684,0,3,17,204,0,3,1,1718
22,453,3,Manuel,Lanzini,1,31,TRUE,90,180,31,30.2,77,15.1,43.6,1,0,230819,86536,0,0,3,204,0,4,0,1718
22,453,3,Manuel,Lanzini,5,77,FALSE,84,180,65,62.2,33,15.2,57.2,0,0,149386,20684,0,3,17,204,0,3,1,1718
22,453,3,Manuel,Lanzini,5,77,FALSE,84,180,31,30.2,77,15.1,43.6,1,0,230819,86536,0,0,3,204,0,4,0,1718
23,453,3,Manuel,Lanzini,14,37,FALSE,84,264,44,52.2,77,18.9,59.3,1,0,296876,140394,0,1,8,204,0,5,0,1718
24,453,3,Manuel,Lanzini,3,44,TRUE,63,258,80,117,107,28,55.6,1,0,355757,132994,2,1,20,204,0,3,0,1718
38,453,3,Manuel,Lanzini,15,49,TRUE,85,229,32,24.6,55,13.3,53.5,0,0,122820,2831,0,0,8,198,0,4,2,1718
4,100,2,Marcos,Alonso,2,47,FALSE,90,270,85,137.2,94,29.2,59.9,2,0,1894278,150828,2,0,22,210,0,4,1,1718
5,100,2,Marcos,Alonso,6,63,TRUE,90,270,90,132.2,43,23,54.3,1,0,2407033,258850,2,0,24,211,0,2,1,1718
6,100,2,Marcos,Alonso,0,33,FALSE,58,270,69,48.4,41,14,50.5,0,0,2939579,309065,0,0,14,212,0,1,2,1718
7,100,2,Marcos,Alonso,2,100,TRUE,90,238,43,37.8,31,10.5,36.9,1,0,3170553,79975,0,0,8,213,0,1,1,1718
8,100,2,Marcos,Alonso,1,44,FALSE,90,238,36,44.4,22,7.7,11.2,1,0,3072769,-169003,0,0,8,212,0,1,1,1718
9,100,2,Marcos,Alonso,1,41,TRUE,67,238,29,59,44,13.6,33.5,1,0,2909637,-213520,0,0,3,211,0,3,0,1718
10,100,2,Marcos,Alonso,6,44,FALSE,90,247,30,50.2,46,12.9,33,0,0,2695482,-242171,0,0,4,210,0,5,0,1718
11,100,2,Marcos,Alonso,6,81,TRUE,90,247,46,32.4,72,13.4,29.2,0,0,2542525,-175442,0,0,8,209,0,4,1,1718
12,100,2,Marcos,Alonso,14,31,FALSE,90,247,55,20.8,36,6.6,8.6,0,0,2402226,-156639,0,0,13,208,0,2,2,1718
13,100,2,Marcos,Alonso,2,75,FALSE,90,270,89,57.2,70,14,11.8,0,0,2294049,-127589,1,0,26,207,0,0,3,1718
14,100,2,Marcos,Alonso,6,33,TRUE,90,270,68,63.8,53,13,12.3,0,0,2280707,-34641,1,0,22,207,0,1,2,1718
15,100,2,Marcos,Alonso,2,44,TRUE,90,270,65,64,102,20.3,36,0,0,2337797,35458,1,0,22,207,0,1,2,1718
16,100,2,Marcos,Alonso,0,42,FALSE,54,270,38,39,87,17.6,49.7,0,0,2443982,85457,0,0,10,207,0,2,1,1718
17,100,2,Marcos,Alonso,6,37,FALSE,90,234,42,30.6,100,19.1,60.4,1,0,2537749,71015,0,0,8,207,0,2,1,1718
18,100,2,Marcos,Alonso,14,36,TRUE,90,234,52,56.6,47,18.9,85.7,1,0,2563232,3855,0,1,8,207,0,3,0,1718
19,100,2,Marcos,Alonso,6,49,FALSE,90,234,74,86,94,27.4,94.1,2,0,2564989,-18992,1,1,20,207,0,2,1,1718
20,100,2,Marcos,Alonso,14,40,TRUE,90,270,86,96.4,124,32.6,105.4,1,0,2693121,100577,1,1,26,208,0,1,2,1718
21,100,2,Marcos,Alonso,6,33,TRUE,90,270,94,110.8,179,35.7,67.1,1,0,2947366,220707,2,0,34,210,0,0,3,1718
22,100,2,Marcos,Alonso,7,63,FALSE,90,270,85,78.4,117,27.5,79.5,0,0,3362662,373694,1,0,26,213,0,0,3,1718
23,100,2,Marcos,Alonso,8,47,TRUE,90,270,84,103.8,100,26.1,57.3,0,0,3642120,249628,2,0,27,215,0,2,2,1718
24,100,2,Marcos,Alonso,6,40,FALSE,74,270,75,67.6,68,20.3,67,0,0,3994533,311852,1,0,21,217,0,2,2,1718
25,100,2,Marcos,Alonso,1,44,TRUE,90,254,71,65.4,64,17,40.4,0,0,4219105,186123,1,0,21,218,0,2,2,1718
30,100,2,Marcos,Alonso,2,44,TRUE,90,180,22,9.6,17,5.9,32.1,0,0,3652420,-398388,0,0,3,217,0,3,0,1718
32,100,2,Marcos,Alonso,1,77,TRUE,82,270,34,22,53,12.6,50.9,0,0,3466117,-189774,0,0,5,216,0,4,0,1718
33,100,2,Marcos,Alonso,2,42,TRUE,90,262,26,27.8,67,12.8,33,0,0,3434378,-22422,0,0,5,216,0,5,0,1718
34,100,2,Marcos,Alonso,4,36,FALSE,90,262,33,38.6,79,16.1,43.3,0,0,3444102,17866,0,0,5,216,0,5,0,1718
34,100,2,Marcos,Alonso,4,36,FALSE,90,262,41,51.8,43,13.8,42.4,0,0,3470002,22882,0,1,7,216,0,6,0,1718
16,266,2,Marcos,Rojo,0,100,TRUE,45,180,17,45.8,0,4.6,0.5,2,0,21778,3684,0,0,1,162,0,3,0,1718
7,284,4,Marcus,Rashford,9,44,TRUE,71,221,40,47.6,144,22.2,29.9,0,0,978066,91640,1,0,11,225,0,2,2,1718
9,284,4,Marcus,Rashford,7,37,FALSE,45,186,42,53.8,54,16.6,57.6,0,0,1262192,130002,0,2,12,227,0,0,2,1718
12,284,4,Marcus,Rashford,5,44,TRUE,90,204,29,41.6,66,12.4,20.3,0,0,1291209,-72441,1,0,11,228,0,1,1,1718
13,284,4,Marcus,Rashford,2,40,TRUE,79,249,21,23.4,58,11.2,34.6,0,0,1315960,9462,0,1,9,228,0,2,1,1718
21,284,4,Marcus,Rashford,2,36,TRUE,76,187,33,30.8,116,22.3,76.5,1,0,1409261,-2889,0,1,7,228,0,4,0,1718
37,284,4,Marcus,Rashford,2,40,FALSE,90,220,17,21.6,104,16.6,39.7,0,0,1207184,57779,0,0,5,221,0,2,1,1718
4,200,3,Marc,Albrighton,1,70,TRUE,45,236,34,45.2,21,11.3,47.4,0,0,341952,57294,0,1,9,165,0,4,1,1718
5,200,3,Marc,Albrighton,2,37,FALSE,64,194,19,16.4,21,6.4,27.4,0,0,435579,43559,0,0,5,165,0,1,1,1718
7,200,3,Marc,Albrighton,3,44,FALSE,74,188,18,16.8,2,7.3,55.1,1,0,386610,-37372,0,0,4,165,0,5,0,1718
8,200,3,Marc,Albrighton,1,31,TRUE,90,217,25,24.6,0,9.4,69.5,1,0,356792,-31912,0,0,6,165,0,4,1,1718
9,200,3,Marc,Albrighton,2,33,FALSE,90,243,34,31.4,18,11.5,65.6,2,0,331531,-27023,0,0,5,165,0,4,1,1718
15,200,3,Marc,Albrighton,3,54,TRUE,90,246,69,93.6,21,16.7,52,0,0,222464,-9644,1,1,20,165,0,4,0,1718
16,200,3,Marc,Albrighton,5,44,FALSE,90,270,73,97,41,21.8,79.4,0,0,234694,11200,1,1,21,165,0,2,1,1718
18,200,3,Marc,Albrighton,2,44,TRUE,76,198,33,45.2,29,14.6,72.9,0,0,289903,29313,0,1,9,165,0,2,1,1718
19,200,3,Marc,Albrighton,4,81,TRUE,90,184,33,52.2,11,13.3,70.4,0,0,312030,19482,0,1,8,165,0,4,0,1718
20,200,3,Marc,Albrighton,8,41,FALSE,90,184,36,42.6,3,11.2,67.4,1,0,320854,6001,0,1,7,165,0,4,0,1718
21,200,3,Marc,Albrighton,2,75,FALSE,82,256,70,84.6,5,21.6,125.6,1,0,320822,-2597,0,2,14,165,0,6,0,1718
